Institute ID,Name,City,State,Score,Rank,Stream,Library_2022-23,Library_2021-22,Library_2020-21,New Equipment for Laboratories_2022-23,New Equipment for Laboratories_2021-22,New Equipment for Laboratories_2020-21,Engineering Workshops_2022-23,Engineering Workshops_2021-22,Engineering Workshops_2020-21,Studios_2022-23,Studios_2021-22,Studios_2020-21,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2022-23,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2021-22,Other expenditure on creation of Capital Assets (excluding expenditure on Land and Building)_2020-21,Salaries (Teaching and Non Teaching staff)_2022-23,Salaries (Teaching and Non Teaching staff)_2021-22,Salaries (Teaching and Non Teaching staff)_2020-21,"Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2022-23","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2021-22","Maintenance of Academic Infrastructure or consumables and other running expenditures(excluding maintenance of hostels and allied services,rent of the building, depreciation cost, etc)_2020-21",Seminars/Conferences/Workshops_2022-23,Seminars/Conferences/Workshops_2021-22,Seminars/Conferences/Workshops_2020-21,Total Male UG,Total Female UG,Total Male PG,Total Female PG,Total Strength UG,Total Strength PG,Total Same State Strength UG,Total Same State Strength PG,Total Different State Strength UG,Total Different State Strength PG,Total Different Country Strength UG,Total Different Country Strength PG,Total Economically Backward Strength UG,Total Economically Backward Strength PG,Total Socially Challenged Strength UG,Total Socially Challenged Strength PG,Total Tuition Fee Reimbursed from govt UG,Total Tuition Fee Reimbursed from govt PG,Total Tuition Fee Reimbursed from Institute Funds UG,Total Tuition Fee Reimbursed from Institute Funds PG,Total Tuition Fee Reimbursed from Private Bodies UG,Total Tuition Fee Reimbursed from Private Bodies PG,Students who are not receiving full tuition fee reimbursement UG,Students who are not receiving full tuition fee reimbursement PG
IR-P-I-1073,National Institute of Pharmaceutical Education and Research Guwahati,Guwahati,Assam,68.82,12,Pharmacy,11822613,5112888,738470,277051537,235118882,35670055,0,0,0,0,0,0,71651444,73681271,34636682,72408644,76012872.0,56469472.0,128544243.0,79153575.0,64018774.0,746896.0,633550.0,1030937.0,0,0,143,121,0,264,0,6,0,258,0,0,0,25,0,124,0,0,0,57,0,0,0,92
IR-P-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,68.07,13,Pharmacy,0,0,0,18303344,26184225,6782352,0,0,0,0,0,0,19794324,16775182,16141224,41954682,34976983.0,23564532.0,80729053.0,85365152.0,32641224.0,1499875.0,777800.0,516100.0,51,187,61,224,238,285,6,5,223,278,9,2,51,24,95,124,13,16,47,64,4,0,82,68
IR-P-N-26,National Institute of Pharmaceutical Education and Research Raebareli,Lucknow,Uttar Pradesh,65.53,14,Pharmacy,10089433,7943477,19617450,38937689,81470724,139494840,0,0,0,0,0,0,23522436,12951646,18411750,68778246,41494129.0,34790436.0,132622835.0,100206602.0,93480577.0,412709.0,81877.0,81832.0,0,0,115,80,0,195,0,31,0,164,0,0,0,50,0,128,0,178,0,0,0,0,0,0
IR-P-N-14,National Institute of Pharmaceutical Education and Research Ahmedabad,Gandhinagar,Gujarat,64.89,15,Pharmacy,8684911,5365183,7331423,23089155,107114010,90410796,0,0,0,0,0,0,4856212,18001666,15330143,83644524,75890549.0,57062047.0,165325514.0,159342328.0,130181352.0,353166.0,59571.0,9760.0,0,0,157,166,0,323,0,31,0,292,0,0,0,98,0,149,0,0,0,67,0,0,0,180
IR-P-U-0853,Delhi Pharmaceutical Sciences and Research University,Delhi,Delhi,64.73,16,Pharmacy,3503297,531187,540236,80088443,39041037,4408132,0,0,0,0,0,0,66393189,9782284,8400688,150876881,116516061.0,131154095.0,150242206.0,109354403.0,64350714.0,1491559.0,305649.0,604104.0,310,354,120,129,664,249,537,148,110,99,17,2,52,2,244,56,69,15,118,35,4,0,105,8
IR-P-U-0379,Lovely Professional University,Phagwara,Punjab,64.73,16,Pharmacy,3995380,5003237,3007570,2287523,2804283,7292200,0,0,0,0,0,0,3594632,4897392,6384416,82539024,74096851.0,45191500.0,33824512.0,69586353.0,48494397.0,1068080.0,19000.0,660510.0,513,248,68,30,761,98,128,11,513,84,120,3,206,49,73,9,15,2,92,12,0,0,172,44
IR-P-U-0575,Jadavpur University,Kolkata,West Bengal,64.14,18,Pharmacy,2046823,4191281,1883800,4706980,1870000,12500000,0,0,0,0,0,0,1142140,1040771,614866,55084876,49778897.0,43818585.0,35455577.0,36926639.0,2062600.0,4175355.0,1683290.0,180000.0,197,30,53,28,227,81,226,65,1,16,0,0,61,48,153,33,110,46,93,34,0,0,11,1
IR-P-U-0373,Chitkara University,Rajpura,Punjab,64.05,19,Pharmacy,0,0,0,5691297,4780689,6108652,0,0,0,0,0,0,18733280,15781369,18411849,75324713,59457496.0,50865895.0,93846396.0,44703651.0,42456157.0,2312556.0,2717389.0,191350.0,234,149,109,151,383,260,42,30,333,217,8,13,13,8,40,29,10,6,40,19,0,0,3,12
IR-P-U-0747,Chandigarh University,Mohali,Punjab,64.01,20,Pharmacy,5010810,4342663,3331159,13087545,12978115,9955220,0,0,0,0,0,0,29191526,27298662,23170135,0,0.0,0.0,48604338.0,61675296.0,58076402.0,1322400.0,2336021.0,2012852.0,191,209,94,106,400,200,63,20,299,171,38,9,118,25,7,15,2,6,92,16,0,0,31,18
IR-P-U-0498,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,61.78,21,Pharmacy,3104000,2594600,2453000,25241500,18230200,15857900,0,0,0,0,0,0,20380900,3058570,2790500,32182390,28277000.0,24588780.0,2351000.0,2024800.0,1795000.0,885200.0,394500.0,285700.0,0,0,25,35,0,60,0,43,0,17,0,0,0,2,0,50,0,18,0,34,0,0,0,0
IR-P-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,61.07,22,Pharmacy,1618330,908988,810158,185024,162719,13518,0,0,0,0,0,0,5486892,1250075,465994,60795359,52564183.0,72339908.0,45926113.0,17607422.0,14151568.0,219878.0,29000.0,34674.0,407,272,56,94,679,150,277,49,398,100,4,1,27,10,128,34,0,0,4,0,0,0,151,44
IR-P-U-0372,Central University of Punjab,Bathinda,Punjab,60.92,23,Pharmacy,5347593,5335405,1588393,6078604,3020645,8939203,0,0,0,0,0,0,662000,824473,9555750,25699424,17524100.0,17356874.0,6253699.0,5370000.0,3000000.0,30000.0,20000.0,20000.0,0,0,55,25,0,80,0,4,0,76,0,0,0,12,0,36,0,48,0,0,0,0,0,0
IR-P-I-1072,National Institute of Pharmaceutical Education and Research Kolkata,Kolkata,West Bengal,58.76,24,Pharmacy,4106626,769754,3918202,80066957,106352376,96050385,0,0,0,0,0,0,8313068,10876865,7366611,62787987,54783877.0,38569478.0,81265495.0,72612688.0,39375440.0,3563341.0,2773891.0,959209.0,0,0,85,80,0,165,0,15,0,150,0,0,0,23,0,89,0,0,0,25,0,0,0,87
IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,58.27,25,Pharmacy,1349101,564460,419322,15204500,15678848,12834253,0,0,0,0,0,0,8025750,6668624,4979061,70288406,52302066.0,52115433.0,11020400.0,10741386.0,9317561.0,1601262.0,1583322.0,1707692.0,338,62,220,161,400,381,115,106,281,274,4,1,180,45,157,119,185,67,85,88,20,9,47,0
IR-P-U-0168,Maharishi Markandeshwar (Deemed to be University),Ambala,Haryana,58.24,26,Pharmacy,778259,601083,251073,621624,7157428,2701945,0,0,0,0,0,0,0,77791,3067683,34870110,31481372.0,31776740.0,8867549.0,8866556.0,9427342.0,2397147.0,487620.0,235945.0,327,74,158,105,401,263,250,149,111,103,40,11,3,0,139,74,13,1,0,0,0,0,129,73
IR-P-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,58.19,27,Pharmacy,416220,49062,0,331818,111142,0,0,0,0,0,0,0,1597850,143806,0,113480560,104733155.0,95225672.0,4219880.0,3405644.0,1001440.0,72226.0,61597.0,122300.0,119,126,113,140,245,253,245,249,0,4,0,0,0,0,230,244,52,62,0,0,0,0,178,182
IR-P-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,57.77,28,Pharmacy,9428264,6456307,4829720,11389069,10146223,12227470,0,0,0,0,0,0,2676951,2000000,2200000,63088324,55272515.0,39574316.0,15807735.0,11132552.0,9088168.0,916257.0,540629.0,18580.0,0,227,0,55,227,55,25,0,198,55,4,0,72,34,27,6,5,2,49,30,20,6,25,2
IR-P-U-0392,Central University of Rajasthan,Kishangarh,Rajasthan,57.65,29,Pharmacy,717282,604126,186794,4220943,76644,3779355,0,0,0,0,0,0,566620,520100,736838,15186722,12651404.0,8813637.0,1078123.0,2831064.0,3765791.0,214651.0,103000.0,70774.0,0,0,23,15,0,38,0,1,0,37,0,0,0,5,0,21,0,0,0,0,0,0,0,26
IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,57.07,30,Pharmacy,1104000,2685000,2003000,3227000,1671000,1668000,0,0,0,0,0,0,1069000,4060000,2007000,23999000,21566000.0,17923000.0,16450000.0,22058000.0,17904000.0,0.0,450000.0,171000.0,270,114,36,31,384,67,216,22,168,45,0,0,10,5,95,12,0,0,1,0,0,0,104,17
IR-P-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,56.98,31,Pharmacy,1957560,1592357,3500000,7341942,5878440,2424840,0,0,0,0,0,0,44800000,19936000,20754759,109800838,60592607.0,59420141.0,119775571.0,47925034.0,81089821.0,2444831.0,351421.0,307755.0,209,197,180,181,406,361,384,321,21,37,1,3,24,10,75,69,31,17,17,44,18,1,33,17
IR-P-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,56.75,32,Pharmacy,3352688,3178671,2443022,14503208,2893405,3725415,0,0,0,0,0,0,2798460,86778,199999,95305404,88717877.0,78348438.0,60772265.0,52757388.0,12391280.0,981640.0,172491.0,0.0,95,115,46,50,210,96,130,25,80,71,0,0,27,16,61,25,19,7,14,19,0,2,55,13
IR-P-S-58036,National Institute Of Pharmaceutical Education And Research Hajipur,Hajipur,Bihar,56.4,33,Pharmacy,5021804,1356553,1582342,85579472,130417665,11017829,0,0,0,0,0,0,21146659,12610212,4240686,39875897,22913491.0,11868479.0,98615945.0,57394771.0,43057835.0,1786489.0,823140.0,614774.0,0,0,89,73,0,162,0,6,0,156,0,0,0,18,0,105,0,39,0,0,0,0,0,84
IR-P-I-1450,"AU College of Pharmaceutical Sciences, Andhra University",Visakhapatnam,Andhra Pradesh,56.11,34,Pharmacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182685490,147869780.0,108775858.0,173652400.0,145082760.0,124346450.0,9250000.0,8052750.0,6275846.0,84,107,108,292,191,400,142,353,15,33,34,14,59,72,84,229,119,229,24,72,0,0,0,0
IR-P-C-35430,"Poona College of Pharmacy, Pune",Pune,Maharashtra,55.86,35,Pharmacy,805369,1543867,327030,10674542,14632872,912976,0,0,0,0,0,0,2973818,3545812,3728508,89521536,84798912.0,77881379.0,38922356.0,33033331.0,20484851.0,649038.0,5629206.0,729912.0,227,242,149,248,469,397,403,328,65,67,1,2,95,70,155,146,153,79,12,2,4,2,81,133
IR-P-I-1335,Dr D Y Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,55.24,36,Pharmacy,1283499,840100,153782,9109628,8596821,4266076,0,0,0,0,0,0,17498220,11013411,10686304,0,0.0,0.0,26989850.0,19975488.0,5616537.0,407867.0,297854.0,135571.0,262,240,107,170,502,277,435,229,67,46,0,2,42,19,251,130,185,129,20,0,5,5,83,15
IR-P-U-0146,Nirma University,Ahmedabad,Gujarat,55.22,37,Pharmacy,216070,3683860,3176486,4316836,13924571,3594420,0,0,0,0,0,0,13055638,11755140,5167712,75766825,76517791.0,68165093.0,21693515.0,24828362.0,45900172.0,247883.0,357233.0,186333.0,207,235,39,66,442,105,428,83,13,21,1,1,99,5,56,26,122,9,8,16,0,0,25,6
IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,54.53,38,Pharmacy,3538970,1946558,500000,445500,4335514,3409550,0,0,0,0,0,0,460000,1488000,488950,51060195,42942261.0,39781693.0,2475346.0,619600.0,1041150.0,47232.0,18250.0,17204.0,171,90,57,47,261,104,245,99,16,5,0,0,0,0,118,55,23,5,0,0,0,0,95,50
IR-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,54.18,39,Pharmacy,72099,42974,26490,6698962,4029830,2575008,0,0,0,0,0,0,79709,152220,479790,63670783,64706073.0,52147627.0,11760573.0,18000678.0,13901774.0,1304752.0,166049.0,138070.0,131,269,47,55,400,102,394,100,6,2,0,0,128,31,19,11,139,42,1,0,7,0,0,0
IR-P-I-1256,Noida Institute of Engineering and Technology (Pharmacy Institute),Greater Noida,Uttar Pradesh,53.55,40,Pharmacy,750000,691050,498756,900000,654960,648920,0,0,0,0,0,0,6000000,4922300,4194655,38367966,37201647.0,32876601.0,23901321.0,19538595.0,14345384.0,2000000.0,1789520.0,1749860.0,221,235,38,52,456,90,204,36,252,54,0,0,62,17,179,29,52,18,3,1,1,1,185,26
IR-P-C-19322,N.G.S.M. Institute of Pharmaceutical Sciences,Mangaluru,Karnataka,53.35,41,Pharmacy,1480646,1391194,1342675,7683584,6371857,4440918,0,0,0,0,0,0,618249,2628067,387618,0,0.0,0.0,53253855.0,36887030.0,29616582.0,657151.0,28374.0,802315.0,134,282,78,261,416,339,303,233,113,106,0,0,39,27,351,278,3,14,3,2,0,0,384,289
IR-P-C-24505,"KLE College of Pharmacy, Belgaum",Belgaum,Karnataka,52.66,42,Pharmacy,1422550,1301034,1659745,9356462,49180,2308801,0,0,0,0,0,0,1132207,426441,944998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,195,121,197,410,318,266,168,143,150,1,0,42,46,123,93,112,39,7,7,2,14,44,79
IR-P-U-0051,Dibrugarh University,Dibrugarh,Assam,52.16,43,Pharmacy,0,0,380000,517275,474158,1400000,0,0,0,0,0,0,0,451177,700000,40718621,29526846.0,19439000.0,1396790.0,1080578.0,2900000.0,149396.0,10313.0,350000.0,97,103,24,28,200,52,155,30,44,19,1,3,13,3,72,20,52,17,0,0,4,0,29,6
IR-P-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,51.93,44,Pharmacy,600000,29736,339049,3927810,4199535,2857667,0,0,0,0,0,0,9339348,5402229,365847,30334763,21774783.0,18992836.0,7077946.0,12059639.0,8115302.0,950000.0,150000.0,73000.0,86,68,35,51,154,86,143,80,9,4,2,2,12,30,48,19,21,38,24,2,13,1,2,8
IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,51.44,45,Pharmacy,4939000,450000,319856,8431000,2875000,3230633,0,0,0,0,0,0,7784996,3592000,2172372,61510524,36921000.0,29829494.0,30991379.0,11217313.0,3767587.0,1117000.0,96000.0,0.0,293,107,163,108,400,271,241,169,138,71,21,31,7,11,89,55,46,3,0,1,0,0,50,62
IR-P-U-0383,Punjabi University,Patiala,Punjab,51.33,46,Pharmacy,88239,70000,63842,12143794,2100000,1135900,0,0,0,0,0,0,340000,140000,250000,53241978,48897924.0,46489847.0,7026044.0,6858858.0,4452052.0,70000.0,627500.0,28000.0,114,116,25,44,230,69,167,30,59,39,4,0,42,4,53,3,53,3,35,0,0,0,7,4
IR-P-U-0763,Parul University,Vadodara,Gujarat,51.3,47,Pharmacy,0,0,0,18669021,7631902,365561,0,0,0,0,0,0,18169942,3525873,1860411,119855835,93954140.0,85514225.0,79223371.0,11321731.0,7610688.0,0.0,75214.0,49925.0,288,194,115,161,482,276,323,182,118,79,41,15,0,0,74,41,31,5,21,21,0,0,22,15
IR-P-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,51.03,48,Pharmacy,457419,1319712,249632,49531010,5048021,352572,0,0,0,0,0,0,170864,2124407,2428802,52422239,39767597.0,38288132.0,16389431.0,20437693.0,14598607.0,315255.0,5584.0,25000.0,270,332,33,54,602,87,425,44,136,42,41,1,15,0,119,20,40,0,0,1,0,0,94,19
IR-P-U-0427,Suresh Gyan Vihar University,Jaipur,Rajasthan,50.81,49,Pharmacy,375475,233728,190152,3139257,567900,561563,0,0,0,0,0,0,8057208,6111793,163566,22609817,14790484.0,7050282.0,17296416.0,3474314.0,9074114.0,1038228.0,826632.0,646163.0,210,180,0,0,390,0,50,0,320,0,20,0,9,0,140,0,5,0,18,0,0,0,126,0
IR-P-U-0643,Galgotias University,Gautam Budh Nagar,Uttar Pradesh,50.73,50,Pharmacy,1993748,866704,211869,4730241,3118377,3479555,0,0,0,0,0,0,3489434,2795364,1132796,36691784,32135215.0,25940373.0,14257868.0,12025486.0,13329010.0,1342717.0,1108217.0,440630.0,273,96,18,12,369,30,131,12,212,17,26,1,133,7,119,10,109,7,26,3,6,1,111,6
IR-P-U-0332,Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,50.22,51,Pharmacy,200000,190000,175000,21969613,5299924,408975,0,0,0,0,0,0,2535536,1461495,789994,61900000,42257000.0,34453000.0,22422341.0,9558134.0,6254281.0,108073742.0,392790.0,365821.0,66,88,43,39,154,82,142,82,12,0,0,0,7,3,104,61,107,64,0,0,4,0,0,0
IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,50.02,52,Pharmacy,243301,178155,244936,43449177,1831700,366623,0,0,0,0,0,0,303661,34602,326811,82842053,98911165.0,58290321.0,0.0,0.0,0.0,0.0,0.0,0.0,205,210,97,210,415,307,402,295,7,12,6,0,51,30,167,75,214,12,0,0,4,0,0,93
IR-P-U-0513,G. L. A. University,Mathura,Uttar Pradesh,49.74,53,Pharmacy,339329,280464,540685,1674216,1936412,1859479,0,0,0,0,0,0,3889289,1011237,404562,33932535,30317941.0,25708375.0,10365942.0,6613162.0,6380420.0,0.0,147500.0,119050.0,295,105,30,30,400,60,338,53,62,7,0,0,120,36,129,14,112,22,7,28,0,0,130,0
IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,BILASPUR (Chhattisgarh),Chhattisgarh,49.65,54,Pharmacy,1009965,521852,3101436,2021813,1924634,388122,0,0,0,0,0,0,2262082,3060557,7534857,61285579,52270150.0,45018395.0,17233084.0,8734417.0,6814477.0,254371.0,41629.0,67560.0,186,100,55,57,286,112,215,65,71,47,0,0,28,9,197,77,123,68,62,14,3,0,37,4
IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,48.98,55,Pharmacy,588300,486350,343743,1893293,2212440,1619315,0,0,0,0,0,0,4079127,18806,223225,53292980,45400637.0,44785012.0,15552131.0,1962295.0,1473419.0,10000.0,0.0,0.0,197,79,52,34,276,86,265,82,11,4,0,0,23,15,141,36,38,26,15,0,0,0,111,25
IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education and Research,Shirpur,Maharashtra,48.75,56,Pharmacy,872596,597528,324287,12448654,10074915,16124671,0,0,0,0,0,0,8880636,5848426,9555960,100942458,85493917.0,81905841.0,18896318.0,22228721.0,14829406.0,3535925.0,2886773.0,985501.0,227,241,154,104,468,258,405,228,63,30,0,0,223,175,245,83,363,147,78,35,27,76,0,0
IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College,Bela,Punjab,48.51,57,Pharmacy,2187554,1131418,1013518,7562521,2278493,2176800,0,0,0,0,0,0,6781430,2531372,2235721,35812483,27561328.0,25394125.0,22941978.0,14356221.0,13945125.0,2501910.0,1201682.0,1201843.0,214,111,42,36,325,78,137,25,188,53,0,0,199,40,46,23,138,28,59,12,21,8,27,15
IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,48.08,58,Pharmacy,1647947,1178968,1140567,260000,3287833,0,0,0,0,0,0,0,465485,25960,0,29685748,35284517.0,22246645.0,13556388.0,23711250.0,32289521.0,1330589.0,26700.0,0.0,189,154,127,132,343,259,266,236,77,20,0,3,249,134,32,14,32,14,3,0,0,0,246,134
IR-P-U-0413,Mohan Lal Sukhadia University,Udaipur,Rajasthan,47.03,59,Pharmacy,88909,15000,15000,3614900,4332681,7831131,0,0,0,0,0,0,1175825,56213,513952,23684256,21809804.0,20200514.0,1029973.0,1525279.0,379559.0,2248000.0,25000.0,24000.0,112,55,0,0,167,0,153,0,14,0,0,0,16,0,82,0,56,0,30,0,12,0,0,0
IR-P-U-0034,Sri Padmavathi Mahila Visvavidyalayam,Tirupati,Andhra Pradesh,46.63,60,Pharmacy,67172,55500,71000,1070598,2275951,280000,0,0,0,0,0,0,100000,93000,135670,52507398,64565430.0,40381029.0,839353.0,460913.0,431142.0,225000.0,200000.0,175000.0,0,181,0,121,181,121,151,121,30,0,0,0,27,9,154,102,96,96,0,0,4,0,81,15
IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Nagpur,Maharashtra,46.37,61,Pharmacy,1815024,1352563,1177731,2805134,761213,3055531,0,0,0,0,0,0,7619098,5166243,1431446,45627478,37366705.0,33391022.0,13363477.0,1550968.0,1286796.0,926083.0,1452491.0,373581.0,222,269,56,103,491,159,473,158,18,1,0,0,63,15,349,121,107,44,20,12,10,3,275,77
IR-P-U-0562,"Kumaun University, Nainital",Nainital,Uttarakhand,46.34,62,Pharmacy,2449401,7057,300815,296803,302197,14800,0,0,0,0,0,0,3390651,1856769,5000,30893214,21821153.0,24631929.0,493382.0,272400.0,1993303.0,457729.0,0.0,0.0,72,80,25,41,152,66,138,42,14,24,0,0,10,4,46,20,31,2,5,0,0,0,20,22
